jobTitle,jobClassification,jobSubClassification,advertiserName,companyName,companyRating,listingDate,expiryDate,nation,state,city,area,suburb,workType,salary_string,isRightToWorkRequired,R,Python,Matlab,SQL,Stata,Minitab,SPSS,Ruby,C,Scala,Tableau,Java,Hadoop,SAS,Julia,Knime,D3,Clojure,Haskell,Lisp,Golang,Spark,Javascript,F.,Fortran,first_seen,last_seen,recruiter,jobType,salary,total_skills,experience
Data Science Consultant,Information & Communication Technology,Other,Sirius Technology Sydney part of Sirius People Pty Ltd,,,15-02-2019 16:36,17-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,t,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,1,Other,151803.89,5,3
Senior Data Scientist,Information & Communication Technology,Consultants,Sterning Group,,,15-02-2019 16:43,17-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,17-03-2019,1,Data Scientist,138539.46,4,5
Senior Data Scientist,Information & Communication Technology,Other,Sirius Technology Sydney part of Sirius People Pty Ltd,,,15-02-2019 16:50,17-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,17-03-2019,1,Data Scientist,143320.21,5,5
Data Modeller (Erwin) Financial Services,Information & Communication Technology,Developers/Programmers,Progressive,,,15-02-2019 16:55,17-03-2019 23:59,Australia,New South Wales,sydney,,,Contract/Temp,$750 - $900 p.a. + competitive,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Other,125257.69,1,4.75
Data Scientist ,Information & Communication Technology,Business/Systems Analysts,Capgemini Australia Pty Ltd,Capgemini,,16-02-2019 00:00,18-03-2019 23:59,Australia,Western Australia,perth,,,Full Time,,f,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,18-03-2019,0,Data Scientist,93119.52,2,4.98
Senior Java Developers,Information & Communication Technology,Engineering - Software,MANTECH INTERNATIONAL SYSTEMS RECRUITMENT,,,16-02-2019 11:00,18-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,1,Data Architect,125257.69,1,4.75
Head of Data Science,Consulting & Strategy,Other,Hydrogen Group Pty Ltd,,,16-02-2019 13:02,18-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,"£200000.00 - £300k p.a. + super, bonus and wider b",f,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,1,Other,125257.69,1,4.75
Data Scientist,Information & Communication Technology,Web Development & Production,PBI Search,,,18-02-2019 12:16,20-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,18-03-2019,1,Data Scientist,732477.77,2,5.01
Data Scientist,Information & Communication Technology,Other,Robert Walters,,,18-02-2019 15:45,20-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,$120k - $160k p.a.,f,1,1,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,20-03-2019,1,Data Scientist,158722.9,8,4.75
Graduate Data Scientist / Data Analyst,Marketing & Communications,Market Research & Analysis,RDA Research,,,18-02-2019 16:13,20-03-2019 16:13,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,20-03-2019,0,Data Scientist,125257.69,1,4.75
Lead Data Scientist,Information & Communication Technology,Other,FourQuarters Recruitment,,,18-02-2019 16:32,20-03-2019 23:59,Australia,Victoria,melbourne,,,Full Time,$180000,f,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,18-03-2019,1,Data Scientist,532743.47,4,5.01
Data Scientist - Immediately Available,Consulting & Strategy,Analysts,Hudson,,,18-02-2019 17:28,20-03-2019 23:59,Australia,New South Wales,sydney,,sydney,Contract/Temp,,t,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,20-03-2019,1,Data Scientist,133758.72,3,5
Data Scientist,Information & Communication Technology,Other,Robert Walters,,,18-02-2019 18:11,20-03-2019 23:59,Australia,Victoria,melbourne,,,Full Time,Competitive Package,t,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,20-03-2019,1,Data Scientist,632610.62,3,5.01
Data Modeller (Erwin) Financial Services,Information & Communication Technology,Developers/Programmers,Progressive,,,19-02-2019 09:27,21-03-2019 23:59,Australia,New South Wales,sydney,,,Contract/Temp,$750 - $900 p.a. + competitive,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Other,125257.69,1,4.75
Senior Data Scientist,Information & Communication Technology,Other,Techspear,,,19-02-2019 12:05,21-03-2019 12:05,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,07-03-2019,21-03-2019,0,Data Scientist,152881.7,7,5
Senior Data Scientist,Information & Communication Technology,Other,Robert Walters,,,19-02-2019 15:57,21-03-2019 23:59,Australia,New South Wales,sydney,North Shore & Northern Beaches,,Full Time,,f,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,21-03-2019,1,Data Scientist,138539.46,4,5
Senior Data Scientist,Information & Communication Technology,Business/Systems Analysts,FIRESOFT Consulting,,,19-02-2019 16:03,21-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",surryhills,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,21-03-2019,1,Data Scientist,122110.99,5,10
Data Scientist - Australia,Science & Technology,"Mathematics, Statistics & Information Sciences",Dataiku,,,21-02-2019 08:42,23-03-2019 08:42,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,"$120,000 - $139,999",f,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,22-03-2019,0,Data Scientist,151264.99,4,2
Data Scientist,Information & Communication Technology,Business/Systems Analysts,Private Advertiser,,,20-02-2019 09:33,22-03-2019 09:33,Australia,New South Wales,sydney,North Shore & Northern Beaches,crowsnest,Full Time,,f,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,21-03-2019,0,Data Scientist,141703.5,2,2
Senior Data Analytics Consultant,Information & Communication Technology,Business/Systems Analysts,Jacobs B&I,Jacobs,,20-02-2019 11:45,22-03-2019 11:45,Australia,Western Australia,perth,"CBD, Inner & Western Suburbs",perth,Full Time,,f,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,22-03-2019,0,Other,97859.91,4,4.98
Data Scientist,Information & Communication Technology,Other,DXC,DXC Technology,,20-02-2019 18:15,22-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Contract/Temp,,f,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,20-03-2019,0,Data Scientist,134819.18,3,4.75
Data Scientist/Analyst,Information & Communication Technology,Developers/Programmers,Sense Recruitment,,,20-02-2019 18:45,22-03-2019 23:59,Australia,Western Australia,perth,"CBD, Inner & Western Suburbs",perth,Contract/Temp,,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,20-03-2019,1,Data Scientist,90749.33,1,4.98
Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Oakton Contracting & Recruitment Pty Ltd,Oakton,,21-02-2019 11:20,23-03-2019 11:20,Australia,Australian Capital Territory,canberra,,canberra,Contract/Temp,,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,13-03-2019,1,Data Scientist,73539.06,1,3.18
Principal Data Science Architect,Information & Communication Technology,Architects,Coles,Coles Group,,21-02-2019 14:18,23-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,t,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,17-03-2019,0,Other,634581.04,4,8
Data Scientist,Information & Communication Technology,Other,United Super Pty Ltd,,,21-02-2019 16:30,23-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,07-03-2019,0,Data Scientist,498343.49,4,4
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",NRMA Motoring & Services,NRMA Motoring & Services,,22-02-2019 10:11,24-03-2019 23:59,Australia,New South Wales,sydney,Parramatta & Western Suburbs,sydneyolympicpark,Full Time,,t,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,24-03-2019,0,Data Scientist,125813.94,4,8
Data Modeller (Erwin) Financial Services,Information & Communication Technology,Developers/Programmers,Progressive,,,22-02-2019 11:13,24-03-2019 23:59,Australia,New South Wales,sydney,,,Contract/Temp,$750 - $900 p.a. + competitive,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Other,125257.69,1,4.75
Health Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Menzies School of Health Research,Menzies School of Health Research,,22-02-2019 14:12,24-03-2019 14:12,Australia,Northern Territories,darwin,,darwin,Full Time,"$83,250 - $88,800 + salary packaging",f,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Scientist,88800,2,2
Artificial Intelligence Researcher,Science & Technology,"Mathematics, Statistics & Information Sciences",Kepler Analytics,,,24-02-2019 13:40,26-03-2019 13:40,Australia,Victoria,melbourne,CBD & Inner Suburbs,fitzroy,Full Time,"$100,000 - $129,999",f,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Other,330357.57,5,2
Data Scientist - Customer Insights Analyst,Consulting & Strategy,Analysts,3M ANZ PTY LTD,,,25-02-2019 09:55,27-03-2019 09:55,Australia,New South Wales,sydney,Ryde & Macquarie Park,northryde,Full Time,,f,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,26-03-2019,0,Data Scientist,125257.69,1,4.75
Research Scientist - Materials Science/Engineering,Science & Technology,Materials Sciences,CSIRO,CSIRO Manufacturing,,25-02-2019 21:53,27-03-2019 21:53,Australia,Victoria,melbourne,Eastern Suburbs,clayton,Full Time,AU$97k - AU$105k plus up to 15.4% superannuation,t,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Scientist,763885.55,1,3
Junior Data Scientist,Information & Communication Technology,Developers/Programmers,Morgan McKinley,,,26-02-2019 09:13,28-03-2019 23:59,Australia,New South Wales,sydney,,sydney,Full Time,$80k - $85k p.a. + negotiable,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,28-03-2019,1,Data Scientist,139599.92,4,4.75
Lead Modelling Analyst,Science & Technology,"Mathematics, Statistics & Information Sciences",Transport for NSW,Sydney Trains,,26-02-2019 16:15,28-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Analyst,122110.99,5,10
Lead Modelling Analyst,Government & Defence,Government - State,Transport for NSW,Sydney Trains,,26-02-2019 16:15,28-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Analyst,122110.99,5,10
Lead and Senior Data Scientist,Information & Communication Technology,Database Development & Administration,Ambition Technology,,,27-02-2019 08:10,29-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,Attractive salary packages available ,t,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,29-03-2019,1,Data Scientist,564151.25,3,3
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Bluefin Resources Pty Limited,,,27-02-2019 09:42,29-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$200,000 - $260,000 package",f,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,29-03-2019,1,Data Scientist,632610.62,3,5.01
Senior Data Scientist,Information & Communication Technology,Database Development & Administration,Talent – Winner ‘Seek Large Recruitment Agency of the Year’ 3 consecutive years!,,,27-02-2019 09:44,29-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,To $180K base + super,t,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,29-03-2019,1,Data Scientist,632610.62,3,5.01
NSW Government Data Analytics - Associate Director,Information & Communication Technology,Management,KPMG Australia,KPMG,,27-02-2019 13:38,29-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,1,1,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Other,163503.65,9,4.75
Server Specialist - Knime,Information & Communication Technology,Consultants,Finite IT Recruitment Solutions,,,27-02-2019 14:33,29-03-2019 23:59,Australia,New South Wales,sydney,Parramatta & Western Suburbs,parramatta,Contract/Temp,Day rate negotiable dependent on expeirence,f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,1,Other,125257.69,1,4.75
"Technical Lead, Data Science",Science & Technology,"Mathematics, Statistics & Information Sciences",United Super Pty Ltd,,,27-02-2019 15:31,29-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Other,632610.62,3,5.01
Data and Reporting Analyst,Information & Communication Technology,Engineering - Software,Telstra,Telstra,,27-02-2019 16:40,29-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,t,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Analyst,134819.18,3,4.75
Data Scientist/ Analyst,Banking & Financial Services,Funds Management,Private Advertiser,,,28-02-2019 07:52,30-03-2019 07:52,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,"$100,000 - $200,000",f,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,29-03-2019,0,Data Scientist,139599.92,4,4.75
"Statistician Data Scientist, Analytics, Machine Learning - Data Scientist, Math",Information & Communication Technology,Consultants,Infinity Pro,,,27-02-2019 18:30,29-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,Great Remuneration & Location + Organic Growth Opp,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,27-03-2019,1,Data Scientist,134819.18,3,4.75
Junior Data Scientist- Credit Risk experience needed,Information & Communication Technology,Developers/Programmers,Robert Walters,,,28-02-2019 09:26,30-03-2019 23:59,Australia,New South Wales,sydney,North Shore & Northern Beaches,,Full Time,,t,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,19-03-2019,1,Data Scientist,146484.25,3,2
Senior Method Development Scientist (Immunoassay),Science & Technology,Biological & Biomedical Sciences,Agilex Biolabs Pty Ltd,,,28-02-2019 11:56,30-03-2019 11:56,Australia,South Australia,adelaide,,thebarton,Full Time,"$70,000 - $80,000",f,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Scientist,64529.7,1,5
Data Engineer,Information & Communication Technology,Engineering - Software,Bunnings Limited,Bunnings Warehouse,,28-02-2019 11:57,30-03-2019 11:57,Australia,Victoria,melbourne,Eastern Suburbs,hawthorneast,Full Time,,f,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Engineer,230490.42,6,2
Data Modeller (Erwin) Financial Services,Information & Communication Technology,Developers/Programmers,Progressive,,,28-02-2019 12:59,30-03-2019 23:59,Australia,New South Wales,sydney,,,Contract/Temp,$750 - $900 p.a. + competitive,f,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Other,125257.69,1,4.75
Data Scientist - Big Data,Science & Technology,"Mathematics, Statistics & Information Sciences",Green IT Talent Pty Ltd,,,28-02-2019 13:01,30-03-2019 13:01,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Contract/Temp,$80 - $100+ per hour,f,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,30-03-2019,1,Data Scientist,464284.1,4,3
Client Side Data Scientist - Melbourne CBD - US Tech startup - Perm,Information & Communication Technology,Engineering - Software,Kapital Consulting,,,28-02-2019 13:44,30-03-2019 13:44,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$140,000 - $179,999",f,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,30-03-2019,1,Data Scientist,632270.03,3,5
Analyst Developer,Information & Communication Technology,Developers/Programmers,Progressive,,,28-02-2019 15:20,30-03-2019 23:59,Australia,New South Wales,sydney,,sydney,Contract/Temp,$600 - $650 p.d. + competitive,f,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Analyst,130038.44,2,4.75
Materials Development Scientist,Science & Technology,Materials Sciences,People Start,,,28-02-2019 16:25,30-03-2019 23:59,Australia,Queensland,brisbane,,wacol,Full Time,,f,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,1,Data Scientist,141539.45,3,10
Senior Data Scientist - Customer/Marketing Analytics,Consulting & Strategy,Analysts,Correlate Resources,,,28-02-2019 16:45,30-03-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,up to $150K + Super,f,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,28-03-2019,1,Data Scientist,139599.92,4,4.75
Research Scientist - Materials Science/Engineering,Government & Defence,Government - Federal,CSIRO,CSIRO Manufacturing,,01-03-2019 08:10,27-03-2019 21:53,Australia,Victoria,melbourne,Eastern Suburbs,clayton,Full Time,AU$97k - AU$105k plus up to 15.4% superannuation,t,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Scientist,763885.55,1,3
Senior Data Scientist,Information & Communication Technology,Other,Xpand Group Pty Ltd,,,01-03-2019 12:31,31-03-2019 23:59,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,"$150,000 +",f,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,29-03-2019,1,Data Scientist,532743.47,4,5.01
Data Scientist - Open to work in Brisbane?,Information & Communication Technology,Database Development & Administration,Exclaim IT,,,01-03-2019 17:05,31-03-2019 23:59,Australia,Victoria,melbourne,,,Contract/Temp,,t,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,28-03-2019,1,Data Scientist,432535.73,5,5
Data Scientist,Information & Communication Technology,Database Development & Administration,Exclaim IT,,,01-03-2019 17:06,31-03-2019 23:59,Australia,Queensland,brisbane,CBD & Inner Suburbs,brisbane,Contract/Temp,,t,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,13-03-2019,1,Data Scientist,109335.87,5,5
Data Scientist - Open to work in Brisbane?,Information & Communication Technology,Database Development & Administration,Exclaim IT,,,01-03-2019 17:06,31-03-2019 23:59,Australia,New South Wales,sydney,,,Contract/Temp,,t,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,28-03-2019,1,Data Scientist,143320.21,5,5
Analyst Developer,Information & Communication Technology,Developers/Programmers,Progressive,,,01-03-2019 17:13,31-03-2019 23:59,Australia,New South Wales,sydney,,sydney,Contract/Temp,$600 - $650 p.d. + competitive,f,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Analyst,130038.44,2,4.75
Data Scientist,Consulting & Strategy,Strategy & Planning,iSelect Ltd,iSelect,,04-03-2019 10:01,03-04-2019 23:59,Australia,Victoria,melbourne,Bayside & South Eastern Suburbs,,Full Time,,t,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,03-04-2019,0,Data Scientist,532743.47,4,5.01
Senior Data Scientist -Sports Modelling - Horses,Information & Communication Technology,Other,Ashdown People,,,04-03-2019 11:02,03-04-2019 23:59,Australia,New South Wales,sydney,,sydney,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,31-03-2019,1,Data Scientist,134819.18,3,4.75
Senior Data Analyst/Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Australian Energy Market Operator (AEMO),Australian Energy Market Operator,,04-03-2019 13:41,03-04-2019 13:41,Australia,Victoria,melbourne,CBD & Inner Suburbs,melbourne,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Scientist,632610.62,3,5.01
Senior Data Analyst/Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Australian Energy Market Operator (AEMO),Australian Energy Market Operator,,04-03-2019 13:43,03-04-2019 13:43,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Scientist,134819.18,3,4.75
Senior Data Analyst/Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",Australian Energy Market Operator (AEMO),Australian Energy Market Operator,,04-03-2019 13:46,03-04-2019 13:46,Australia,Queensland,brisbane,CBD & Inner Suburbs,brisbane,Full Time,,f,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,0,Data Scientist,98762.99,3,4.75
Senior Data Scientist,Science & Technology,"Mathematics, Statistics & Information Sciences",QBE,QBE Insurance,,04-03-2019 14:01,03-04-2019 14:01,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,03-04-2019,0,Data Scientist,149161.41,6,4.75
Junior Data Scientist (Media/Marketing Mix),Marketing & Communications,Market Research & Analysis,Correlate Resources,,,04-03-2019 15:00,03-04-2019 23:59,Australia,New South Wales,sydney,"CBD, Inner West & Eastern Suburbs",sydney,Full Time,,f,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,01-04-2019,1,Data Scientist,144380.67,5,4.75
Data Scientist,Information & Communication Technology,Database Development & Administration,Measured Group Pty Ltd,,,04-03-2019 16:30,03-04-2019 16:30,Australia,Queensland,brisbane,CBD & Inner Suburbs,brisbane,Full Time,"$60,000 - $79,999",f,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,03-04-2019,0,Data Scientist,72088.32,2,2
Senior Data Scientist,Information & Communication Technology,Engineering - Software,sportsbet.com.au,Sportsbet,,04-03-2019 16:30,03-04-2019 23:59,Australia,Victoria,melbourne,,,Full Time,+ 5 weeks annual leave!,f,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,03-04-2019,0,Data Scientist,832344.92,1,5.01
Customer Insights Analyst – Loyalty ,Information & Communication Technology,Database Development & Administration,Aurec,,,04-03-2019 16:53,03-04-2019 23:59,Australia,New South Wales,sydney,,,Contract/Temp,$400 - $600 per day,f,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,11-03-2019,1,Data Analyst,151264.99,4,2
Data Scientist ,Information & Communication Technology,Business/Systems Analysts,Greythorn Experis,,,04-03-2019 23:07,03-04-2019 23:59,Australia,New South Wales,sydney,,,Contract/Temp,,t,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,06-03-2019,03-04-2019,1,Data Scientist,125257.69,1,4.75
